job_title,company_name,job_location,work_place,salary_range,skill,more_detail_link,job_id,work_type,workplace,years_experience,min_education,category,sub_category,role,scrapped_date
Front End Developer - Internship,Tupai Tech,"Laweyan, Surakarta, Jawa Tengah",Remote/Dari rumah,Not Written,"experience,logo,Information Technology,Programming Languages,Web Development,Problem Solving Skills,Frontend Development",https://glints.com/id/opportunities/jobs/front-end-developer-internship/d04a1a6a-c0ae-49f8-bf6a-a0492b6ed20e?utm_referrer=explore,d04a1a6a-c0ae-49f8-bf6a-a0492b6ed20e,internship,Remote/Dari rumah,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,Frontend Development,Frontend Developer,4/3/2024
Quality Assurance (Internship),cmlabs.co,"Lowokwaru, Malang, Jawa Timur",Remote/Dari rumah,Not Written,"experience,logo,Programming Languages,Quality Assurance,Communication Skills",https://glints.com/id/opportunities/jobs/quality-assurance-internship/72a40aad-4905-4cc9-aad4-41b461392b70?utm_referrer=explore,72a40aad-4905-4cc9-aad4-41b461392b70,internship,Remote/Dari rumah,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,QA & Software Testing,Quality Assurance,4/3/2024
IT Infrastructure Technology Sr Analyst,Chandra Asri Group,"Pal Merah, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Networking,Microsoft Teams,Vlan,VOIP,Wireless Networking,Google Cloud Platform,Vpn",https://glints.com/id/opportunities/jobs/it-infrastructure-technology-sr-analyst/d3190ce0-cd80-4b99-926e-16470a6f8fa6?utm_referrer=explore,d3190ce0-cd80-4b99-926e-16470a6f8fa6,full_time,Kerja di kantor,5 – 10 tahun,Minimal Sarjana (S1),Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,4/3/2024
Mobile Developer,PT. INTIDATA ANUGRAH PRATAMA,"Cengkareng, Jakarta Barat, DKI Jakarta",Kerja di kantor,"Rp2,5jt-Rp15jt","experience,salary,logo,Kotlin,React Native,Microsoft SQL Server,Flutter,.Net Api",https://glints.com/id/opportunities/jobs/mobile-developer/c54304ab-f4a5-47ba-aab1-aa059a06f274?utm_referrer=explore,c54304ab-f4a5-47ba-aab1-aa059a06f274,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Mobile Development,Mobile Developer,4/3/2024
Frontend Developer (Project Based),Vodjo,"Cibeunying Kidul, Bandung, Jawa Barat",Remote/Dari rumah,Rp5jt,"experience,salary,logo,React.js,React Native,Vue.js",https://glints.com/id/opportunities/jobs/frontend-developer-project-based/91a2615e-5326-4040-9d02-09cf0c710fbe?utm_referrer=explore,91a2615e-5326-4040-9d02-09cf0c710fbe,contract,Remote/Dari rumah,3 – 5 tahun,Minimal SMA/SMK,Computer & Information Technology,Frontend Development,Frontend Engineer,4/3/2024
Flutter Developer,Jojonomic Pte Ltd,"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Android Development,iOS Development,Mobile App Development",https://glints.com/id/opportunities/jobs/flutter-developer/fd80a230-69e4-4ef6-a4e4-c9474c47b612?utm_referrer=explore,fd80a230-69e4-4ef6-a4e4-c9474c47b612,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Mobile Development,Flutter Developer,4/3/2024
Java Springboot Developer,PT Entrepreneur Trust Digital,"Menteng, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,"experience,salary,logo,Java,Kafka,Hibernate,Agile Methodologies,PostgreSQL,SDLC,Spring Framework",https://glints.com/id/opportunities/jobs/java-springboot-developer/a7f465e0-aeab-4b67-ab3c-30f4f2c8691a?utm_referrer=explore,a7f465e0-aeab-4b67-ab3c-30f4f2c8691a,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Backend Development,Java Developer,4/3/2024
Java Backend,Pt Komunitas Anak Bangsa,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Java,Spring Framework,Microservices Architecture",https://glints.com/id/opportunities/jobs/java-backend/ceed8991-7aa4-46a6-8e93-83defd5ffd37?utm_referrer=explore,ceed8991-7aa4-46a6-8e93-83defd5ffd37,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Backend Development,Java Developer,4/3/2024
IT Support,Virtual Data Center Indonesia (VDCI),"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Linux System Administration,Microsoft SQL Server,Teamwork,Windows Server Administration",https://glints.com/id/opportunities/jobs/it-support/f343e004-4082-4283-9e1e-b30847934ef8?utm_referrer=explore,f343e004-4082-4283-9e1e-b30847934ef8,full_time,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support,4/3/2024
IT Security Manager,PT Rapid Teknologi Indonesia,"Pagedangan, Tangerang, Banten",Kerja di kantor,Not Written,"experience,logo,Leadership Development,IT Security,Information Technology",https://glints.com/id/opportunities/jobs/it-security-manager/d055fa4f-f578-49bb-9329-f4c0a4713e32?utm_referrer=explore,d055fa4f-f578-49bb-9329-f4c0a4713e32,full_time,Kerja di kantor,5 – 10 tahun,Minimal Sarjana (S1),Computer & Information Technology,Cyber Security,System Security,4/3/2024
DevOps Engineer,PT Indonesia Satu Tujuh Group,"Pesanggrahan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,"experience,salary,logo,IT Security,IT Management,IT Project Management",https://glints.com/id/opportunities/jobs/devops-engineer/95a4151b-b56b-4213-814b-60a824a402da?utm_referrer=explore,95a4151b-b56b-4213-814b-60a824a402da,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Software Engineer,4/3/2024
System Analyst Supervisor,PT Rapid Teknologi Indonesia,"Pagedangan, Tangerang, Banten",Kerja di kantor,Not Written,"experience,logo,Information Technology,Leadership Development,System Analysis",https://glints.com/id/opportunities/jobs/system-analyst-supervisor/eab6ee24-dc10-4769-8ed3-36ddfc3015cb?utm_referrer=explore,eab6ee24-dc10-4769-8ed3-36ddfc3015cb,full_time,Kerja di kantor,5 – 10 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Network, System & Database Admin",System Analyst,4/3/2024
Lead QA Engineer,PT Hydrax Teknologi Indonesia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo,Jira,Software Quality Assurance,Leadership Development,Cucumber,Quality Management,Web Development,Selenium WebDriver,Postman Software,Java,Xray,Software Engineering",https://glints.com/id/opportunities/jobs/lead-qa-engineer/6631df65-3861-4928-9275-c934be8e68ce?utm_referrer=explore,6631df65-3861-4928-9275-c934be8e68ce,full_time,Remote/Dari rumah,5 – 10 tahun,Minimal Sarjana (S1),Computer & Information Technology,QA & Software Testing,QA Engineer,4/3/2024
Teknisi Elektronik dan Laptop,Saga Computer,"Sawah Besar, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Communication Skills,Maintenance Engineering,Elektronik,Technology,Positive Attitude,Electricity",https://glints.com/id/opportunities/jobs/teknisi-elektronik-dan-laptop/a93fa33c-ea61-44f3-bfa9-2f9f27a1baab?utm_referrer=explore,a93fa33c-ea61-44f3-bfa9-2f9f27a1baab,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer,4/3/2024
IT Support,PT Zyrexindo Mandiri Buana Tbk,"Grogol Petamburan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,IT Infrastructure Management,IT Security,Technology",https://glints.com/id/opportunities/jobs/it-support/baf912b4-6479-4fdc-9270-196f50a74965?utm_referrer=explore,baf912b4-6479-4fdc-9270-196f50a74965,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support,4/3/2024
SQA Automation,PT Rapid Teknologi Indonesia,"Pagedangan, Tangerang, Banten",Kerja di kantor,Not Written,"experience,logo,Automation Testing,QA Automation,Information Technology",https://glints.com/id/opportunities/jobs/sqa-automation/9b11d40c-f4ec-4f67-9bae-391779066559?utm_referrer=explore,9b11d40c-f4ec-4f67-9bae-391779066559,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,QA & Software Testing,QA Automation Engineer,4/3/2024
SQA Manual,PT Rapid Teknologi Indonesia,"Pagedangan, Tangerang, Banten",Kerja di kantor,Not Written,"experience,logo,Software Engineering,Information Technology,Sqa Manual",https://glints.com/id/opportunities/jobs/sqa-manual/ca809ba1-b0f5-4ca9-a18f-3fed8e7af5f3?utm_referrer=explore,ca809ba1-b0f5-4ca9-a18f-3fed8e7af5f3,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,QA & Software Testing,QA Engineer,4/3/2024
Data Engineer,PT Rapid Teknologi Indonesia,"Pagedangan, Tangerang, Banten",Kerja di kantor,Not Written,"experience,logo,Python,Information Technology,Data Engineering",https://glints.com/id/opportunities/jobs/data-engineer/de7a743e-cc95-484a-b495-f67872425cd3?utm_referrer=explore,de7a743e-cc95-484a-b495-f67872425cd3,full_time,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Data,Data Engineer,4/3/2024
Frontend Engineer,PT. RASTEK INOVASI DIGITAL,"Lengkong, Bandung, Jawa Barat",Kerja di kantor,Rp4jt-Rp6jt,"experience,salary,logo,Internal Communications,React.js,Asp Net Core",https://glints.com/id/opportunities/jobs/frontend-engineer/ae114be6-9a8a-4baa-89fd-0be43e772c49?utm_referrer=explore,ae114be6-9a8a-4baa-89fd-0be43e772c49,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Frontend Development,Frontend Engineer,4/3/2024
AI Engineer,PT. Nawa Data Solutions,"Kelapa Dua, Tangerang, Banten",Kerja di kantor,Not Written,"experience,logo,Computer Vision,Python,Artificial Intelligence",https://glints.com/id/opportunities/jobs/ai-engineer/ff079822-ec05-408d-964e-c6e9f455f3cc?utm_referrer=explore,ff079822-ec05-408d-964e-c6e9f455f3cc,contract,Kerja di kantor,3 – 5 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Artificial Intelligence,AI Engineer,4/3/2024
Network and System Engineer,PT Indonesia Satu Tujuh Group,"Pesanggrahan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,"experience,salary,logo,Networking,System Deployment,System Integration",https://glints.com/id/opportunities/jobs/network-and-system-engineer/d7323071-2f8b-4719-89db-1fe980214e4d?utm_referrer=explore,d7323071-2f8b-4719-89db-1fe980214e4d,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Network, System & Database Admin",System Engineer,4/3/2024
SENIOR SYSTEM ADMINISTRATOR,PT Indonesia Satu Tujuh Group,"Pesanggrahan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,"experience,salary,logo,Networking,System Integration,System Deployment",https://glints.com/id/opportunities/jobs/senior-system-administrator/d5fc3d8c-7724-4d93-8622-b68cc24fd1e4?utm_referrer=explore,d5fc3d8c-7724-4d93-8622-b68cc24fd1e4,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Network, System & Database Admin",System Administrator,4/3/2024
Oracle Developer,PT Avows Technologies,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp14jt-Rp15jt,"experience,salary,logo,Java,PL/SQL,Oracle Database",https://glints.com/id/opportunities/jobs/oracle-developer/efe34bcb-43a7-4267-abf3-411392736362?utm_referrer=explore,efe34bcb-43a7-4267-abf3-411392736362,contract,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Oracle Developer,4/3/2024
Web Developer,Kellner Simora International,"Pancoran, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp100rb,"experience,salary,logo,Python,Information Technology,JavaScript",https://glints.com/id/opportunities/jobs/web-developer/aa173e09-d09a-4016-b3ce-451fbb36c0f1?utm_referrer=explore,aa173e09-d09a-4016-b3ce-451fbb36c0f1,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Web Developer,4/3/2024
DevOps Engineer,PT. Teknologi Kode Indonesia,"Kemantren Umbulharjo, Yogyakarta, DI Yogyakarta",Kerja di kantor,Rp5jt-Rp7jt,"experience,salary,logo,Nginx,SDLC,Amazon Web Services (AWS),Cloud Computing,Computer Networking,Bash,Linux System Administration,Agile Methodologies,Apache,System Deployment,Kubernetes,Troubleshooting,IT Infrastructure Management,Software Engineering",https://glints.com/id/opportunities/jobs/devops-engineer/2abd7315-a153-4d67-b6bc-0a867dbfea03?utm_referrer=explore,2abd7315-a153-4d67-b6bc-0a867dbfea03,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,"Operation, Maintenance & Technical Support",Devops Engineer,4/3/2024
IT - Backend Developer,Tri Sapta Jaya,"Cakung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Microsoft SQL Server,Oracle Database,Java",https://glints.com/id/opportunities/jobs/it-backend-developer/1839ea31-b96b-4a91-9ad4-42d99daa57f0?utm_referrer=explore,1839ea31-b96b-4a91-9ad4-42d99daa57f0,internship,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Backend Development,Backend Developer,4/3/2024
Enterprise Support Engineer,PT. Equnix Business Solutions,"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp5jt-Rp8jt,"experience,salary,logo,Relational Databases,Analytical Skills,Linux System Administration",https://glints.com/id/opportunities/jobs/enterprise-support-engineer/31ba2ad9-460b-4be6-b7ec-ab1b0750e2e7?utm_referrer=explore,31ba2ad9-460b-4be6-b7ec-ab1b0750e2e7,full_time,Kerja di kantor,Kurang dari setahun,Minimal Sarjana (S1),Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support,4/3/2024
Product Monitoring Staff (Penempatan Semarang),CV. Solusi Arya Prima - Bali,"Gajah Mungkur, Semarang, Jawa Tengah",Kerja di kantor,Not Written,"experience,logo,Teamwork,Purchasing Negotiation,Administration,Microsoft Office",https://glints.com/id/opportunities/jobs/product-monitoring-staff-penempatan-semarang/2347d1a1-de24-47d1-a2d7-432150e1ba45?utm_referrer=explore,2347d1a1-de24-47d1-a2d7-432150e1ba45,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support,4/3/2024
Software Engineer,PT. RASTEK INOVASI DIGITAL,"Lengkong, Bandung, Jawa Barat",Kerja di kantor,Rp5jt-Rp7jt,"experience,salary,logo,Java,React.js,React Native",https://glints.com/id/opportunities/jobs/software-engineer/1aae5dcf-09ea-441c-956a-de9e2847152c?utm_referrer=explore,1aae5dcf-09ea-441c-956a-de9e2847152c,full_time,Kerja di kantor,3 – 5 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Software,Software Engineer,4/3/2024
Teknisi,Pt Murni Solusindo Nusantara,"Cengkareng, Jakarta Barat, DKI Jakarta",Kerja di kantor,Rp100rb,"experience,salary,logo,Electricity,Perbaikan Mesin,Teamwork",https://glints.com/id/opportunities/jobs/teknisi/ad62e7f3-29ef-42ee-8d11-23c23b28f802?utm_referrer=explore,ad62e7f3-29ef-42ee-8d11-23c23b28f802,daily,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer,4/3/2024
Principal Data Scientist,Hukumonline.com,"Pasar Minggu, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo,Data Cleaning,Mentoring,Data Collection",https://glints.com/id/opportunities/jobs/principal-data-scientist/f0f06c6f-4e73-4bd8-8b4a-e51974709b5f?utm_referrer=explore,f0f06c6f-4e73-4bd8-8b4a-e51974709b5f,full_time,Remote/Dari rumah,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Data,Data Scientist,4/3/2024
Android/PHP Developer Manager,Pt Finansia Aira Teknologi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp10jt-Rp20jt,"experience,salary,logo,PHP,MySQL,Vue.js,JavaScript,Laravel,HTML5",https://glints.com/id/opportunities/jobs/android-php-developer-manager/a09f272a-fd98-4e4f-86c9-c4a14174a301?utm_referrer=explore,a09f272a-fd98-4e4f-86c9-c4a14174a301,full_time,Kerja di kantor,3 – 5 tahun,Minimal Magister (S2),Computer & Information Technology,Mobile Development,Android Developer,4/3/2024
Java BackEnd Developer,PT. RASTEK INOVASI DIGITAL,"Lengkong, Bandung, Jawa Barat",Kerja di kantor,Rp4jt-Rp6jt,"salary,logo,Java,Collaboration,Internal Communications",https://glints.com/id/opportunities/jobs/java-backend-developer/09226607-25cb-45da-89d8-c4842e231166?utm_referrer=explore,09226607-25cb-45da-89d8-c4842e231166,full_time,Kerja di kantor,-,Minimal SMA/SMK,Computer & Information Technology,Backend Development,Java Developer,4/3/2024
ODOO Developer,PT Doodex Jaya Makmur,"Kapanewon Ngaglik, Sleman, DI Yogyakarta",Kerja di kantor,Rp4jt-Rp6jt,"experience,salary,logo,ERP Software,Odoo,Python",https://glints.com/id/opportunities/jobs/odoo-developer/30c45573-4c66-439d-82e0-925b823e1d07?utm_referrer=explore,30c45573-4c66-439d-82e0-925b823e1d07,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Odoo Developer,4/3/2024
Teknisi Smartphone,PT. Sinar Jaya Komunika,"Banjarmasin Barat, Banjarmasin, Kalimantan Selatan",Kerja di kantor,"Rp2,3jt-Rp3jt","experience,salary,logo,Teamwork,Time Management,Communication Skills,Smartphones Repair",https://glints.com/id/opportunities/jobs/teknisi-smartphone/7dcb69ae-2d1c-4a5e-a93e-753d86198568?utm_referrer=explore,7dcb69ae-2d1c-4a5e-a93e-753d86198568,contract,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer,4/3/2024
AI Engineer,Synapsis.id,"Makasar, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Machine Learning,Python,Algorithms,Data Analytics,Artificial Intelligence",https://glints.com/id/opportunities/jobs/ai-engineer/316fe2c0-051f-45cc-ac91-fb1836aa5d23?utm_referrer=explore,316fe2c0-051f-45cc-ac91-fb1836aa5d23,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Artificial Intelligence,AI Engineer,4/3/2024
Data Engineer,PT Adinata Mitra Solusi,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp15jt,"experience,salary,logo,Big Data Analysis,Python,NoSQL",https://glints.com/id/opportunities/jobs/data-engineer/2840374a-b231-4d55-93b6-afc034f2196f?utm_referrer=explore,2840374a-b231-4d55-93b6-afc034f2196f,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Data,Data Engineer,4/3/2024
POWER BI ENGINEER,Pt Kreator Solusi Informasi,"Cakung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Rp5jt-Rp6jt,"experience,salary,logo,Pivot Table,SQL,Power BI",https://glints.com/id/opportunities/jobs/power-bi-engineer/91c3abef-bd86-4a3c-8c96-72748aa6f225?utm_referrer=explore,91c3abef-bd86-4a3c-8c96-72748aa6f225,full_time,Kerja di kantor,Kurang dari setahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Data,Data Engineer,4/3/2024
iOS (Swift) Developer,MadeIndonesia,"Kapanewon Ngaglik, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,"experience,logo,JSON,Swift,iOS Development,REST API",https://glints.com/id/opportunities/jobs/ios-swift-developer/e413ae9e-1d36-4b8f-bdba-b872f50e3f81?utm_referrer=explore,e413ae9e-1d36-4b8f-bdba-b872f50e3f81,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Mobile Development,iOS Developer,4/3/2024
Backend Developer,PT ICP Cipta Prima,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Rp4jt-Rp8jt,"experience,salary,logo,PHP,Object-Oriented Programming (OOP),Laravel,Python",https://glints.com/id/opportunities/jobs/backend-developer/edebcf3b-45b4-41bd-b3ee-f04a1e1acac7?utm_referrer=explore,edebcf3b-45b4-41bd-b3ee-f04a1e1acac7,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Backend Development,Backend Developer,4/3/2024
Dokument Control,PT Aneka Dasuib Jaya (Javasuperfood),"Cibodas, Tangerang, Banten",Kerja di kantor,"Rp4jt-Rp4,5jt","experience,salary,logo,Administration,Microsoft Office,Teamwork",https://glints.com/id/opportunities/jobs/dokument-control/a5627b23-4d82-4b04-ba52-9ae65203b190?utm_referrer=explore,a5627b23-4d82-4b04-ba52-9ae65203b190,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Network, System & Database Admin",Data Controller,4/3/2024
Frontend Developer,PT Bestari Jaya,"Kuta, Badung, Bali",Kerja di kantor,Not Written,"experience,logo,Microsoft Office,Frontend Development,Communication Skills",https://glints.com/id/opportunities/jobs/frontend-developer/8b7144a8-c60c-4ce6-9743-28e5f7f41277?utm_referrer=explore,8b7144a8-c60c-4ce6-9743-28e5f7f41277,full_time,Kerja di kantor,Kurang dari setahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Frontend Development,Frontend Developer,4/3/2024
IT Support,PT. RAKHASA ARTHA WISESA,"Tambora, Jakarta Barat, DKI Jakarta",Kerja di kantor,"Rp4,9jt-Rp15jt","experience,salary,logo,IT Project Management,IT Management,IT Security",https://glints.com/id/opportunities/jobs/it-support/91a2c60e-9682-446c-80b2-99e434433b1e?utm_referrer=explore,91a2c60e-9682-446c-80b2-99e434433b1e,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support,4/3/2024
Android Developer,PT ICP Cipta Prima,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,"Rp5jt-Rp7,5jt","experience,salary,logo,Java,Kotlin,GIT",https://glints.com/id/opportunities/jobs/android-developer/bcf27266-8a82-4efb-91b0-59a6622875e4?utm_referrer=explore,bcf27266-8a82-4efb-91b0-59a6622875e4,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Mobile Development,Android Developer,4/3/2024
IT Staff,PT Penta Artha Impressi,"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Troubleshooting,ERP Software,System Analysis,Information Technology",https://glints.com/id/opportunities/jobs/it-staff/4ea73cd3-142d-47b5-a3f8-00e38c0a1b8d?utm_referrer=explore,4ea73cd3-142d-47b5-a3f8-00e38c0a1b8d,contract,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,4/3/2024
Monitoring Keamanan Informasi,PT. Fortech Indotama,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Network Security,Information Security,Monitoring",https://glints.com/id/opportunities/jobs/monitoring-keamanan-informasi/9a5e03fa-df0d-42c5-9759-3cabb6af084b?utm_referrer=explore,9a5e03fa-df0d-42c5-9759-3cabb6af084b,contract,Kerja di kantor,5 – 10 tahun,Minimal Sarjana (S1),Computer & Information Technology,Cyber Security,System Security,4/3/2024
Java Backend Developer,PT Niaga Expert Teknologi,"Menteng, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Core Java,SQL,Spring Framework",https://glints.com/id/opportunities/jobs/java-backend-developer/7ea9c54a-229e-48cc-9a17-a81b5c33fb35?utm_referrer=explore,7ea9c54a-229e-48cc-9a17-a81b5c33fb35,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Backend Development,Java Developer,4/3/2024
Software Quality Assurance Intern,Zettabyte Pte Ltd,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,"experience,logo,Software Testing,Software Engineering,Communication Skills",https://glints.com/id/opportunities/jobs/software-quality-assurance-intern/81e5b010-6083-4a1d-97ba-3ddfd80caa17?utm_referrer=explore,81e5b010-6083-4a1d-97ba-3ddfd80caa17,internship,Kerja di kantor,Kurang dari setahun,Minimal Sarjana (S1),Computer & Information Technology,QA & Software Testing,Quality Assurance,4/3/2024
,Pt Kreator Solusi Informasi,"Cakung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Rp5jt-Rp6jt,"experience,salary,logo,React Native,React.js,PHP,SQL,jQuery",https://glints.com/id/opportunities/jobs/react-developer/e5fc6165-9caa-4503-8a9f-3be9e30eba0a?utm_referrer=explore,e5fc6165-9caa-4503-8a9f-3be9e30eba0a,full_time,Kerja di kantor,Kurang dari setahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Software,React Developer,4/3/2024
Associate Business Intelligence,SwipeRx,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Analytical Skills,Microsoft PowerPoint,Data Engineering,SQL,Data Analytics,Data Management,Microsoft Excel",https://glints.com/id/opportunities/jobs/associate-business-intelligence/6598a3d0-d8ec-46ad-b319-5855ca62348d?utm_referrer=explore,6598a3d0-d8ec-46ad-b319-5855ca62348d,contract,Kerja di kantor,Kurang dari setahun,Minimal Sarjana (S1),Computer & Information Technology,Data,Business Intelligence Analyst,4/3/2024
SAP Functional Analyst,PT Acset Indonusa Tbk,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,IT Service Management,IT Infrastructure Management,SAP",https://glints.com/id/opportunities/jobs/sap-functional-analyst/437f13bf-ef69-4297-8b4a-278a711333f0?utm_referrer=explore,437f13bf-ef69-4297-8b4a-278a711333f0,full_time,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support,4/3/2024
IT Support,Pt Bali Maya Permai Food Canning Industry,"Penjaringan, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Software Engineering,Communication Skills,Hardware Engineering,Teamwork",https://glints.com/id/opportunities/jobs/it-support/d5200e33-2c5c-4287-8c61-5b559ee5a4bc?utm_referrer=explore,d5200e33-2c5c-4287-8c61-5b559ee5a4bc,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support,4/3/2024
Stock Opname Staff (Audit Stock),CV. Benison Marvels,"Tapos, Depok, Jawa Barat",Kerja di kantor,"Rp4jt-Rp4,5jt","experience,salary,logo,Data Entry,Stock Opname,Stock Control",https://glints.com/id/opportunities/jobs/stock-opname-staff-audit-stock/c551d1b5-6786-4677-8bed-3ddd0b7d0bbd?utm_referrer=explore,c551d1b5-6786-4677-8bed-3ddd0b7d0bbd,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,"Network, System & Database Admin",Data Controller,4/3/2024
