,job_title,company_name,work_place,salary_range,skill,more_detail_link,job_id,work_type,workplace,years_experience,min_education,category,sub_category,role,scrapped_date,district,city,province
131,WordPress Developer,PT. Baitussalam Mandiri,Kerja di kantor,-,"CSS3,PHP,HTML5,WordPress Development",https://glints.com/id/opportunities/jobs/wordpress-developer/1ef49c68-2041-4001-9621-c0858918f3af?utm_referrer=explore,1ef49c68-2041-4001-9621-c0858918f3af,contract,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Developer,2024-04-29,Jatinegara, Jakarta Timur, DKI Jakarta
132,Java Developer,Pt Platinumetrix Global Inovasi,Kerja di kantor,Rp8jt-Rp16jt,"Springboot,JavaScript,MySQL",https://glints.com/id/opportunities/jobs/java-developer/8a9bf226-3169-40fe-9235-65208d400ff7?utm_referrer=explore,8a9bf226-3169-40fe-9235-65208d400ff7,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Java Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
133,C# Developer,PT. INTIDATA ANUGRAH PRATAMA,Kerja di kantor,"Rp2,5jt-Rp15jt","IT Infrastructure Management,Software Development,VB.NET",https://glints.com/id/opportunities/jobs/c-developer/a2819cbc-41b1-4627-b71a-54b9ce587535?utm_referrer=explore,a2819cbc-41b1-4627-b71a-54b9ce587535,full_time,onsite,<1,Sarjana,Computer & Information Technology,Backend Development,C# Developer,2024-04-29,Cengkareng, Jakarta Barat, DKI Jakarta
134,Backend Developer,Kecilin,Kerja di kantor,Rp100rb,"Node.js,Python,Go / Golang",https://glints.com/id/opportunities/jobs/backend-developer/447dc316-066b-4850-a039-6147fa5d2617?utm_referrer=explore,447dc316-066b-4850-a039-6147fa5d2617,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Tanah Abang, Jakarta Pusat, DKI Jakarta
135,Flutter Developer,Jojonomic Pte Ltd,Kerja di kantor,-,"Android Development,iOS Development,Mobile App Development",https://glints.com/id/opportunities/jobs/flutter-developer/fd80a230-69e4-4ef6-a4e4-c9474c47b612?utm_referrer=explore,fd80a230-69e4-4ef6-a4e4-c9474c47b612,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Cilandak, Jakarta Selatan, DKI Jakarta
136,Backend Developer,Bolehdicobadigital,Kerja di kantor,-,"Back-End Web Development,NoSQL,SQL,REST API",https://glints.com/id/opportunities/jobs/backend-developer/182a1a90-aa04-4df8-a0b0-32a579d02bb2?utm_referrer=explore,182a1a90-aa04-4df8-a0b0-32a579d02bb2,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Web Developer,2024-04-29,Lengkong, Bandung, Jawa Barat
137,Web Developer,PT. Digital Intelligence Xperience,Kerja di kantor,Rp5jt-Rp7jt,"Laravel,Python,Go / Golang",https://glints.com/id/opportunities/jobs/web-developer/95f3440d-f8ff-43f9-a126-8d2cc8462262?utm_referrer=explore,95f3440d-f8ff-43f9-a126-8d2cc8462262,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Software,Web Developer,2024-04-29,Sukajadi, Bandung, Jawa Barat
138,iOS Developer,Cakeplabs,Kerja di kantor,Rp4jt-Rp10jt,"API Development,Swift,REST API,iOS Development,Mobile App Development",https://glints.com/id/opportunities/jobs/ios-developer/c6d7606f-4907-47fa-a651-4b3d67931869?utm_referrer=explore,c6d7606f-4907-47fa-a651-4b3d67931869,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Mobile Development,iOS Developer,2024-04-29,Denpasar Timur, Denpasar, Bali
139,Android Developer,Cakeplabs,Kerja di kantor,Rp4jt-Rp10jt,"Kotlin,Android Development,REST API,API Development,Mobile App Development",https://glints.com/id/opportunities/jobs/android-developer/907398d0-a9c9-4758-9fb6-d0183e35b3aa?utm_referrer=explore,907398d0-a9c9-4758-9fb6-d0183e35b3aa,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Mobile Development,Android Developer,2024-04-29,Denpasar Utara, Denpasar, Bali
140,Mobile Developer,Total IT,Kerja di kantor,Rp4jt-Rp8jt,"Software Development,Application Development,Android Development",https://glints.com/id/opportunities/jobs/mobile-developer/9477898a-4222-46a0-bfb8-44663bdbe0b6?utm_referrer=explore,9477898a-4222-46a0-bfb8-44663bdbe0b6,full_time,onsite,1-3,Diploma,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Cilandak, Jakarta Selatan, DKI Jakarta
141,Fullstack Developer,PT.Digital Interaktif Indonesia,Kerja di kantor,Rp10jt-Rp11jt,"Angular.js,Spring Framework,Amazon Web Services (AWS)",https://glints.com/id/opportunities/jobs/fullstack-developer/eedfa429-3fa2-4ff6-a75f-f1e34625f28f?utm_referrer=explore,eedfa429-3fa2-4ff6-a75f-f1e34625f28f,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Software,Full Stack Engineer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
142,Web Developer,Manguning Hotels,Kerja di kantor,-,"JavaScript,PHP,Figma,CSS3,Website Management,HTML5",https://glints.com/id/opportunities/jobs/web-developer/70629552-f437-4897-a0ee-cd6f4180fe70?utm_referrer=explore,70629552-f437-4897-a0ee-cd6f4180fe70,full_time,onsite,<1,Diploma,Computer & Information Technology,Software,Web Developer,2024-04-29,Denpasar Utara, Denpasar, Bali
143,Java Developer,PT. ALL DATA INTERNATIONAL,Kerja di kantor,-,"Software Development,Kafka,Back-End Web Development",https://glints.com/id/opportunities/jobs/java-developer/580a3019-797f-4387-89c4-a7a9d22d0cfd?utm_referrer=explore,580a3019-797f-4387-89c4-a7a9d22d0cfd,contract,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Java Developer,2024-04-29,Kembangan, Jakarta Barat, DKI Jakarta
144,Mobile Developer,PT.Digital Interaktif Indonesia,Kerja di kantor,Rp9jt-Rp11jt,"React Native,React.js,Mobile App Development",https://glints.com/id/opportunities/jobs/mobile-developer/14b83c0e-6ba8-4bbe-847c-1e2eb7e5aabf?utm_referrer=explore,14b83c0e-6ba8-4bbe-847c-1e2eb7e5aabf,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Pondok Aren, Tangerang Selatan, Banten
145,RPA Developer,PT. Amalura Multi Dimensi,Kerja di kantor,Rp7jt-Rp10jt,".NET,Rpa,Uipath,Software Development",https://glints.com/id/opportunities/jobs/rpa-developer/6b0c842e-4a22-4422-aa32-0b8ab24a52ac?utm_referrer=explore,6b0c842e-4a22-4422-aa32-0b8ab24a52ac,contract,onsite,3-5,Sarjana,Computer & Information Technology,Software,Developer,2024-04-29,Gambir, Jakarta Pusat, DKI Jakarta
146,Net Developer,PT. Vlink Consulting Indonesia,Kerja di kantor,"Rp6,5jt-Rp15jt","ASP.NET,Kafka,.NET",https://glints.com/id/opportunities/jobs/net-developer/5c2c196b-5648-4597-b9e7-6d3de555d52d?utm_referrer=explore,5c2c196b-5648-4597-b9e7-6d3de555d52d,full_time,onsite,1-3,Diploma,Accounting & Finance,Financial Service,"Wealth Managers, Financial Planners & Financial Advisors",2024-04-29,Cilandak, Jakarta Selatan, DKI Jakarta
147,Backend Developer,Pt. Sinergi Ayu Semesta,Kerja di kantor,"Rp3,5jt-Rp4jt","Backend Developer,API Development,Laravel,ERP Software,MySQL,Software Engineering",https://glints.com/id/opportunities/jobs/backend-developer/7c787716-857a-46d7-a0cf-e8c22e8dcbec?utm_referrer=explore,7c787716-857a-46d7-a0cf-e8c22e8dcbec,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Software Engineer,2024-04-29,Tanah Sareal, Bogor, Jawa Barat
148,Odoo Developer,PT Nusantara Sukses Teknologi (Nusatek.id),Remote/Dari rumah,-,"Odoo Developer,Integration With Third Party Systems,JavaScript,Python",https://glints.com/id/opportunities/jobs/odoo-developer/881c6dbb-732f-453e-bbf0-707172026d73?utm_referrer=explore,881c6dbb-732f-453e-bbf0-707172026d73,part_time,remote,1-3,Diploma,Computer & Information Technology,Software,Developer,2024-04-29,Mampang Prapatan, Jakarta Selatan, DKI Jakarta
149,Web Developer,PT Varnion Technology Semesta,Kerja di kantor,-,"TailwindCSS,Laravel,Bootstrap",https://glints.com/id/opportunities/jobs/web-developer/9b0fd298-d4e0-4374-9f67-56b6c20d7b4f?utm_referrer=explore,9b0fd298-d4e0-4374-9f67-56b6c20d7b4f,full_time,onsite,<1,Sarjana,Computer & Information Technology,Software,Web Developer,2024-04-29,Kemantren Danurejan, Yogyakarta, DI Yogyakarta
150,ETL Developer,Lawencon International,Kerja di kantor,Rp8jt-Rp12jt,"Big Data Analysis,Data Mapping,Agile Methodologies,Power BI,Cloudera,Automation Schedulling,Tableau,Data Analyst,Data Engineering,Microsoft SQL Server,Airflow,Airspark,Hadoop,Python,Talend",https://glints.com/id/opportunities/jobs/etl-developer/b06766f5-8c0e-4ebf-bd0c-d1ee8426d26f?utm_referrer=explore,b06766f5-8c0e-4ebf-bd0c-d1ee8426d26f,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Data,ETL Engineer,2024-04-29,Tebet, Jakarta Selatan, DKI Jakarta
151,Mobile Developer,PT Avows Technologies,Kerja di kantor,Rp5jt-Rp9jt,"Swift,Android Development,Flutter,Objective C,iOS Development,Kotlin",https://glints.com/id/opportunities/jobs/mobile-developer/848d4539-bafc-49e3-8180-46501d4b800f?utm_referrer=explore,848d4539-bafc-49e3-8180-46501d4b800f,contract,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Karawaci, Tangerang, Banten
152,WordPress Developer,Software Seni,Kerja di kantor,-,"Laravel,PHP,SQL,WordPress Development,JavaScript",https://glints.com/id/opportunities/jobs/wordpress-developer/0925fd99-19ff-494b-9b3f-cc7ffdb7af55?utm_referrer=explore,0925fd99-19ff-494b-9b3f-cc7ffdb7af55,full_time,onsite,3-5,Diploma,Computer & Information Technology,Software,Software Engineer,2024-04-29,Kemantren Gondokusuman, Yogyakarta, DI Yogyakarta
153,Mobile Developer,PT. Quantic Inovasi Teknologi,Kerja di kantor,-,"Kotlin,iOS Development,Java",https://glints.com/id/opportunities/jobs/mobile-developer/712e9306-7caf-4747-ab83-9cbf8d5c07b2?utm_referrer=explore,712e9306-7caf-4747-ab83-9cbf8d5c07b2,contract,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Pancoran, Jakarta Selatan, DKI Jakarta
154,Backend Developer,Ragdalion Technology,Kerja di kantor,-,"Docker,MongoDB,.Net Core,JavaScript,Object-Oriented Programming (OOP),GIT,Model-View-Controller (MVC),Logical Thinking,Microsoft SQL Server,PostgreSQL",https://glints.com/id/opportunities/jobs/backend-developer/085d30d9-87a7-4140-8296-8198919a44b4?utm_referrer=explore,085d30d9-87a7-4140-8296-8198919a44b4,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Cikarang Selatan, Bekasi, Jawa Barat
155,Software Developer,Agile Technica,Kerja di kantor,-,"Teamwork,Time Management,Active Learning",https://glints.com/id/opportunities/jobs/software-developer/1b3cd784-1991-4fd8-bf04-5b1e56ce7064?utm_referrer=explore,1b3cd784-1991-4fd8-bf04-5b1e56ce7064,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Software Developer,2024-04-29,Tangerang, Tangerang, Banten
156,iOS Developer,Accelist Lentera Indonesia,Kerja di kantor,-,"Agile Methodologies,UI Design,Mobile UI Design,GIT,SDLC,Swift",https://glints.com/id/opportunities/jobs/ios-developer/2431e25a-287e-400c-a4d8-67c7e6cd1bce?utm_referrer=explore,2431e25a-287e-400c-a4d8-67c7e6cd1bce,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,iOS Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
157,Backend Developer,Pt. Quantus Telematika Indonesia,Kerja di kantor,-,"Communication Skills,Python,GIT,API Development,MySQL,PostgreSQL,REST API",https://glints.com/id/opportunities/jobs/backend-developer/30564016-89c6-4f37-907d-aa63440a1013?utm_referrer=explore,30564016-89c6-4f37-907d-aa63440a1013,full_time,onsite,Minimal SMA/SMK,Communication Skills,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Pancoran, Jakarta Selatan, DKI Jakarta
158,Web Developer,PT ESBI BATARA NIAGA INDONESIA,Kerja di kantor,-,"CSS3,MySQL,Bootstrap,jQuery,PHP,Information Technology,Laravel",https://glints.com/id/opportunities/jobs/web-developer/acacd0d2-6fe4-43c2-ac70-2946cddf6f86?utm_referrer=explore,acacd0d2-6fe4-43c2-ac70-2946cddf6f86,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Web Developer,2024-04-29,Cilodong, Depok, Jawa Barat
159,Golang Developer,PT Lumos Inisiatif Indonesia,Kerja di kantor,-,"GIT,Beego,Echo",https://glints.com/id/opportunities/jobs/golang-developer/f602d285-5c3d-4b6d-afc2-c5afd571aff5?utm_referrer=explore,f602d285-5c3d-4b6d-afc2-c5afd571aff5,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Kebon Jeruk, Jakarta Barat, DKI Jakarta
160,IOS Developer,PT Shell Infotek Indonesia (Shell Infotech),Kerja di kantor,-,"Flutter,iOS Development,Swift",https://glints.com/id/opportunities/jobs/ios-developer/88b4a951-322c-4a1d-88f8-59ec32266237?utm_referrer=explore,88b4a951-322c-4a1d-88f8-59ec32266237,contract,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,iOS Developer,2024-04-29,Karawaci, Tangerang, Banten
161,.Net Developer,PT Sigma Global Teknologi,Kerja di kantor,"Rp8,5jt-Rp14jt","Nginx,.NET,C#,REST API,Web Development,JSON,Software Development",https://glints.com/id/opportunities/jobs/net-developer/a22efbc3-639a-44be-88ff-418a42bb63e4?utm_referrer=explore,a22efbc3-639a-44be-88ff-418a42bb63e4,contract,onsite,1-3,Diploma,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
162,Developer iOS,PT Quadra Karya Santosa,Kerja di kantor,-,"Mobile App Development,Software Development,IT Project Management",https://glints.com/id/opportunities/jobs/developer-ios/749f78e9-13ce-45c1-b922-67fbcdf25973?utm_referrer=explore,749f78e9-13ce-45c1-b922-67fbcdf25973,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Developer,2024-04-29,Tanjung Priok, Jakarta Utara, DKI Jakarta
163,Sofware Developer,PT NUSANTARA TRADE CENTER,Kerja di kantor,"Rp3,5jt-Rp5jt","Web Design,English Languange,Search Engine Optimization (SEO)",https://glints.com/id/opportunities/jobs/sofware-developer/1fa5ca2e-0881-4a4c-afc2-a4d9a3c99fca?utm_referrer=explore,1fa5ca2e-0881-4a4c-afc2-a4d9a3c99fca,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Artificial Intelligence,AI Engineer,2024-04-29,Kapanewon Depok, Sleman, DI Yogyakarta
164,Backend Developer,CIX Summit,Kerja di kantor,-,"Attention to Detail,Problem Solving Skills,Back-End Web Development",https://glints.com/id/opportunities/jobs/backend-developer/d5239e2a-9536-4abd-a05c-da352d299fa8?utm_referrer=explore,d5239e2a-9536-4abd-a05c-da352d299fa8,full_time,onsite,<1,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Menteng, Jakarta Pusat, DKI Jakarta
165,iOS Developer,NBS (nusantara beta studio),Kerja di kantor,-,"Swift Language Programming,Software Architecture,Ios Frameworks,Object-Oriented Programming (OOP)",https://glints.com/id/opportunities/jobs/ios-developer/a150d4b0-4e50-4b85-99db-6161cd085089?utm_referrer=explore,a150d4b0-4e50-4b85-99db-6161cd085089,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,iOS Developer,2024-04-29,Pesanggrahan, Jakarta Selatan, DKI Jakarta
166,Fullstack Developer,PT. Intitek Presisi Integrasi,Kerja di kantor,Rp5jt-Rp6jt,"JavaScript,React.js,Vue.js,SQL",https://glints.com/id/opportunities/jobs/fullstack-developer/9c97c584-7b58-46ea-96e2-f3a352a6b943?utm_referrer=explore,9c97c584-7b58-46ea-96e2-f3a352a6b943,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Other Computer & Information Technology,AR & VR Engineer,2024-04-29,Pinang, Tangerang, Banten
167,Fullstack Developer,Koperasi Nasari Usaha Mikro Kecil Menengah,Kerja di kantor,-,"PHP,JavaScript,MongoDB,Node.js,Laravel",https://glints.com/id/opportunities/jobs/fullstack-developer/3820df4a-8da3-4369-a8f9-c8e4eedfadce?utm_referrer=explore,3820df4a-8da3-4369-a8f9-c8e4eedfadce,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Full Stack Engineer,2024-04-29,Kelapa Gading, Jakarta Utara, DKI Jakarta
168,Odoo Developer,PT Matrica Consulting Service,Kerja di kantor,Rp5jt-Rp11jt,"CSS3,Python,XML,React.js,HTML5,JavaScript,PHP",https://glints.com/id/opportunities/jobs/odoo-developer/2fb5e32d-4dcc-4347-8253-71254bdffc39?utm_referrer=explore,2fb5e32d-4dcc-4347-8253-71254bdffc39,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Full Stack Engineer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
169,PHP Developer,PT Eannovate Creative Technology,Kerja di kantor,"Rp5jt-Rp6,5jt","Microsoft SQL Server,Laravel,JSON",https://glints.com/id/opportunities/jobs/php-developer/34a2af1c-52fd-4261-b137-311ba4fa93ff?utm_referrer=explore,34a2af1c-52fd-4261-b137-311ba4fa93ff,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Web Developer,2024-04-29,Cipondoh, Tangerang, Banten
170,Web Developer,Qhomemart,Kerja di kantor,"Rp3jt-Rp3,5jt","Object-Oriented Programming (OOP),API Development,PostgreSQL,PHP,Cloud Computing,MySQL",https://glints.com/id/opportunities/jobs/web-developer/546acc7b-8882-450b-844d-dda01a99937d?utm_referrer=explore,546acc7b-8882-450b-844d-dda01a99937d,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Web Developer,2024-04-29,Kapanewon Banguntapan, Bantul, DI Yogyakarta
171,Fullstack Developer,YouApp,Kerja di kantor,Rp10jt-Rp20jt,"Node.js,NestJS,CSS3,Frontend Development,Flutter,HTML5,MongoDB,Backend Development",https://glints.com/id/opportunities/jobs/fullstack-developer/d2698e5f-1576-4569-a1be-bf93188d974c?utm_referrer=explore,d2698e5f-1576-4569-a1be-bf93188d974c,full_time,onsite,5-10,SMA/SMK,Computer & Information Technology,Software,Full Stack Engineer,2024-04-29,Candisari, Semarang, Jawa Tengah
172,Software Developer,Vorta Indonesia,Kerja di kantor,-,"React.js,PHP,MySQL",https://glints.com/id/opportunities/jobs/software-developer/66b89cbe-427a-473e-949e-bb9db9703af5?utm_referrer=explore,66b89cbe-427a-473e-949e-bb9db9703af5,full_time,onsite,1-3,Diploma,Computer & Information Technology,Artificial Intelligence,AI Engineer,2024-04-29,Wiyung, Surabaya, Jawa Timur
173,Backend Developer,YouApp,Kerja di kantor,Rp8jt-Rp15jt,"Node.js,NestJS,MongoDB",https://glints.com/id/opportunities/jobs/backend-developer/5f296945-fec4-4a14-ae19-87f2e53e92b3?utm_referrer=explore,5f296945-fec4-4a14-ae19-87f2e53e92b3,full_time,onsite,3-5,SMA/SMK,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Candisari, Semarang, Jawa Tengah
174,Fullstack Developer,Pt. Sofco Graha,Kerja di kantor,-,"Java,Angular.js,Positive Attitude,Attention to Detail",https://glints.com/id/opportunities/jobs/fullstack-developer/5aa508a1-a81d-4995-b21f-79b0c4d21db0?utm_referrer=explore,5aa508a1-a81d-4995-b21f-79b0c4d21db0,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-29,Tanah Abang, Jakarta Pusat, DKI Jakarta
175,Flutter Developer,Master Bagasi,Kerja di kantor,-,"API Development,Socket.IO,Teamwork",https://glints.com/id/opportunities/jobs/flutter-developer/36c456a2-8ad7-41bd-9953-e3aaa91438e4?utm_referrer=explore,36c456a2-8ad7-41bd-9953-e3aaa91438e4,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Developer,2024-04-29,Pancoran Mas, Depok, Jawa Barat
176,Web Developer,Penerbit Deepublish,Kerja di kantor,-,"Web Design,Web Development,Back-End Web Development",https://glints.com/id/opportunities/jobs/web-developer/dc10939e-5932-46e1-ab9f-7016be7958fb?utm_referrer=explore,dc10939e-5932-46e1-ab9f-7016be7958fb,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Web Developer,2024-04-29,Kapanewon Ngaglik, Sleman, DI Yogyakarta
177,Angular Developer,Pt Dua Empat Tujuh,Kerja di kantor,-,"JavaScript,Web Development,Angular.js",https://glints.com/id/opportunities/jobs/angular-developer/125937c6-ddb2-448d-9cb5-9fe9ba67d5c9?utm_referrer=explore,125937c6-ddb2-448d-9cb5-9fe9ba67d5c9,contract,onsite,1-3,Sarjana,Computer & Information Technology,Software,Web Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
178,iOS Developer,PT. Akhdani Reka Solusi,Kerja di kantor,"Rp5,5jt-Rp6,5jt","REST API,iOS Development,Objective C",https://glints.com/id/opportunities/jobs/ios-developer/df5af41f-f4ac-49cb-8a79-3ce4e7174369?utm_referrer=explore,df5af41f-f4ac-49cb-8a79-3ce4e7174369,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Mobile Development,iOS Developer,2024-04-29,Menteng, Jakarta Pusat, DKI Jakarta
179,Golang Developer,PT. Nusantara Duta Solusindo,Kerja di kantor,-,"SQL,Go / Golang,NoSQL,REST API",https://glints.com/id/opportunities/jobs/golang-developer/69a2ef87-d3a1-4f04-92ef-ebde27099545?utm_referrer=explore,69a2ef87-d3a1-4f04-92ef-ebde27099545,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Software Engineer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
180,Mobile Developer,PT Arca Internasional,Kerja di kantor,"Rp7,6jt-Rp8,5jt","Flutter,Kotlin,Restful Api,Mvc/mvp/mvvm",https://glints.com/id/opportunities/jobs/mobile-developer/778b9539-f2ff-4f9d-a8d6-ff319d0cf8f9?utm_referrer=explore,778b9539-f2ff-4f9d-a8d6-ff319d0cf8f9,contract,onsite,3-5,SMA/SMK,Computer & Information Technology,Mobile Development,Mobile Developer,2024-04-29,Kelapa Gading, Jakarta Utara, DKI Jakarta
181,Mobile Developer,Pt Oninyon Revolusi Kreatif Indonesia,Kerja di kantor,-,"Team Player,Api (Json Responses),Mobile Development Life Cycle,Flutter 3.x",https://glints.com/id/opportunities/jobs/mobile-developer/1833e3a3-48cf-4d80-895e-c9357e8b0fe7?utm_referrer=explore,1833e3a3-48cf-4d80-895e-c9357e8b0fe7,contract,onsite,1-3,Diploma,Computer & Information Technology,Software,Software Developer,2024-04-29,Kemantren Jetis, Yogyakarta, DI Yogyakarta
182,FLUTTER DEVELOPER,PT Living Fitness Indonesia,Kerja di kantor,-,"JavaScript,Application Development,Dart,Collaboration",https://glints.com/id/opportunities/jobs/flutter-developer/9c120135-3eac-4eb2-b758-e875929c1ea1?utm_referrer=explore,9c120135-3eac-4eb2-b758-e875929c1ea1,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Developer,2024-04-29,Gambir, Jakarta Pusat, DKI Jakarta
183,Software Developer,PT. Multi Kontrol Nusantara,Kerja di kantor,-,"Software Engineering,ERP Software,Back-End Web Development,Ionic Framework,Angular.js,Frontend Development,Node.js",https://glints.com/id/opportunities/jobs/software-developer/c1f0310e-100e-41d8-9be5-30a165a2d7d4?utm_referrer=explore,c1f0310e-100e-41d8-9be5-30a165a2d7d4,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Software,Software Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
184,Java Developer,PT. Geek Portal Indonesia,Kerja di kantor,Rp8jt-Rp9jt,"Spring Framework,Java,Core Java",https://glints.com/id/opportunities/jobs/java-developer/55256946-0875-4390-ae00-cefb2365845f?utm_referrer=explore,55256946-0875-4390-ae00-cefb2365845f,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Artificial Intelligence,AI Engineer,2024-04-29,Tebet, Jakarta Selatan, DKI Jakarta
185,Web Developer,PT Markaz Jalan Bersama,Kerja di kantor,"Rp6,5jt-Rp10jt","React.js,PHP,React Native,JavaScript",https://glints.com/id/opportunities/jobs/web-developer/bdffdf40-f142-40b4-823a-371533c94481?utm_referrer=explore,bdffdf40-f142-40b4-823a-371533c94481,full_time,onsite,3-5,Diploma,Computer & Information Technology,Software,Web Developer,2024-04-29,Serpong, Tangerang Selatan, Banten
186,Flutter Developer,PT Pan Asia Teknologi,Kerja di kantor,-,"State Management,Flutter,Dart",https://glints.com/id/opportunities/jobs/flutter-developer/f0b65629-1572-44d8-8672-a341a7afaed7?utm_referrer=explore,f0b65629-1572-44d8-8672-a341a7afaed7,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Software Developer,2024-04-29,Kalideres, Jakarta Barat, DKI Jakarta
187,Javascript Developer,Pt Enigma Camp,Kerja di kantor,"Rp7,5jt-Rp10jt","Redux,Trello,Jira,JavaScript,Figma,React.js",https://glints.com/id/opportunities/jobs/javascript-developer/1f169b5b-44fe-4a71-a5a4-4b73a745f025?utm_referrer=explore,1f169b5b-44fe-4a71-a5a4-4b73a745f025,contract,onsite,1-3,Sarjana,Computer & Information Technology,Software,Javascript Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
188,Software Developer,PT Fleischhacker Solutions Indonesia,Kerja di kantor,-,"Understanding Of Agile Methodologies,VB.NET,Visual Studio,Hl7 / Dicom,Visual Basic,Microsoft SQL Server,English Languange,Advanced Skill In Excel",https://glints.com/id/opportunities/jobs/software-developer/ee880963-5dd4-4747-bfdf-06299fd622f6?utm_referrer=explore,ee880963-5dd4-4747-bfdf-06299fd622f6,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Software,Software Developer,2024-04-29,Penjaringan, Jakarta Utara, DKI Jakarta
189,Frontend Web Developer,PT. Dynamics Management Solution,Kerja di kantor,Rp8jt-Rp16jt,"Bootstrap,HTML5,JavaScript,CSS3",https://glints.com/id/opportunities/jobs/frontend-web-developer/ba10a41d-3894-447e-aa8a-06f6deb27d61?utm_referrer=explore,ba10a41d-3894-447e-aa8a-06f6deb27d61,contract,onsite,3-5,Sarjana,Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
190,Backend Developer,PT. Ebdesk Teknologi,Kerja di kantor,-,"C++,Java,Python",https://glints.com/id/opportunities/jobs/backend-developer/c39c8b8a-2ceb-4d92-a3f9-b3d9bdb0558b?utm_referrer=explore,c39c8b8a-2ceb-4d92-a3f9-b3d9bdb0558b,contract,onsite,<1,SMA/SMK,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Kebayoran Lama, Jakarta Selatan, DKI Jakarta
191,Fullstack Developer,PT Guitekno Tresna Telekomunikasi,Kerja di kantor,-,"MySQL,React Native,PHP,GIT,Interpersonal Skills,REST API,Figma,Time Management",https://glints.com/id/opportunities/jobs/fullstack-developer/e1d64e35-6506-41ed-ab84-2cc35fc24b83?utm_referrer=explore,e1d64e35-6506-41ed-ab84-2cc35fc24b83,full_time,onsite,1-3,Diploma,Computer & Information Technology,Software,Full Stack Engineer,2024-04-29,Tebet, Jakarta Selatan, DKI Jakarta
