Role,Company Name,Location,Posted Date,Extracted Date,Key Skill,Experience,Job Description,More Detail
Product Marketing Manager,Informatica,Bengaluru / Bangalore,few days ago,2024-02-19,"enterprise software   ,   data management  /  integration software   ,   ipaas   ,   cloud technologies   ,   product marketing   ,  press  ,  director  ,  messaging",4 - 7 yrs,"Job Number36571Primary Location: Bangalore ,  Karnataka INExperience Level: Mid-Senior LevelTravel Requirement: Up to 25 PERCENT Build Your Career at Informatica We're looking...",https://www.timesjobs.com/job-detail/product-marketing-manager-informatica-bengaluru-bangalore-4-to-7-yrs-jobid-2CQj__PLUS__Gv0zAhzpSvf__PLUS__uAgZw==&source=srp
Artificial intelligence Architect,Cotocus,Bengaluru / Bangalore,few days ago,2024-02-19,"infrastructure  ,  machine learning  ,  cloud computing",0 - 3 yrs,Job Description Partners with business stakeholders to translate business objectives into clearly defined analytical projects.identify opportunities for text analytics and NLP...,https://www.timesjobs.com/job-detail/artificial-intelligence-architect-cotocus-bengaluru-bangalore-0-to-3-yrs-jobid-QQwmHU8kznxzpSvf__PLUS__uAgZw==&source=srp
Databricks,CIGNEX Datamatics Technologies Pvt Ltd,Pune,few days ago,2024-02-19,"hive  ,  python  ,  scala  ,  sql  ,  pig  ,  production support  ,  java  ,  shell scripting  ,  hadoop  ,  big data  ,  hbase",5 - 9 yrs,"Databricks /  Spark with AWS /  Azure Designs ,  develops ,  modifies ,  debugs and / or maintains Big data software applications / systems both in on-premise and cloud enviro...",https://www.timesjobs.com/job-detail/databricks-cignex-datamatics-technologies-pvt-ltd-pune-5-to-9-yrs-jobid-hzbpZi22inNzpSvf__PLUS__uAgZw==&source=srp
CORE PYTHON DEVELOPMENT ENGINEER  /  PYTHON EXPERT,infinity business solutions pvt ltd,Gurgaon,few days ago,2024-02-19,"Python  ,   Numpy  ,   Pandas  ,   OOPs  ,   APIs   ,  oracle pl  /  sql  ,  control-m  ,  plsql  ,  aix  ,  database  ,  python scripting  ,  devops  ,  linux  ,  oops  ,  software engineering  ,  rest  ,  team player  ,  svn  ,  windows  ,  unix",7 - 10 yrs,"Posted on:14-Jun-2020CORE PYTHON DEVELOPMENT ENGINEER  /  PYTHON EXPERT Location: GurgaonExperience: 7 - 10 YrsJob DescriptionHiring ,  Core Python Expert with 7-10 years with...",https://www.timesjobs.com/job-detail/core-python-development-engineer-python-expert-infinity-business-solutions-pvt-ltd-gurgaon-7-to-10-yrs-jobid-qFNxkLFQkBhzpSvf__PLUS__uAgZw==&source=srp
Web Analytics Specialist,cindrebay school of fashion and interior design,"Hyderabad/Secunderabad,  Lucknow,  Kolkata,  Pune,  Bengaluru / Bangalore",few days ago,2024-02-19,"data mining  ,  salesforce  ,  web development",0 - 3 yrs,We are looking for a detail-oriented web analysts for creating data-driven marketing solutions for our brand. The main responsibilities of this position include thorough analy...,https://www.timesjobs.com/job-detail/web-analytics-specialist-cindrebay-school-of-fashion-and-interior-design-hyderabad-secunderabad-lucknow-kolkata-pune-bengaluru-bangalore-0-to-3-yrs-jobid-XNEvL5__SLASH__wvTFzpSvf__PLUS__uAgZw==&source=srp
"Marketing Assistant , Product Manager , Account specialist","Rohit Singh
     (More Jobs)",(More Jobs),a month ago,2024-02-19,"Direct Marketing Analyst  ,  usiness Development Manager  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/marketing-assistant-product-manager-account-specialist-agriculture-company-dombivali-gondia-hinganghat-jalgaon-kalyan-6-to-11-yrs-jobid-tflhWOIja49zpSvf__PLUS__uAgZw==&source=srp
Head  Data Innovation  &  Analytics Platform,infinity business solutions pvt ltd,Gurgaon,few days ago,2024-02-19,"Big Data   ,   Analytics   ,   Hadoop   ,   Spark   ,   Data Engineering   ,  bi  ,  storage  ,  sql  ,  hadoop  ,  big data  ,  mongodb  ,  hbase  ,  rdbms  ,  sql database",12 - 16 yrs,"Posted on:6-Dec-2016Head  Data Innovation  &  Analytics Platform Location: GurgaonExperience: 12 - 16 YrsJob DescriptionHiring ,  Senior Technical position with below skills a...",https://www.timesjobs.com/job-detail/head-data-innovation-analytics-platform-infinity-business-solutions-pvt-ltd-gurgaon-12-to-16-yrs-jobid-hFIaVErqwnFzpSvf__PLUS__uAgZw==&source=srp
React Native Developer,College dunia web pvt ltd,Gurgaon,few days ago,2024-02-19,"web services  ,  coding  ,  web technologies  ,  portal",1 - 6 yrs,"ABOUT YOUR NEW COMPANY!!Collegedunia is an education portal ,  matching students with the best colleges in India abroad. We help in college research ,  exam prep tips ,  appli...",https://www.timesjobs.com/job-detail/react-native-developer-college-dunia-web-pvt-ltd-gurgaon-1-to-6-yrs-jobid-sf0IlWsW9b9zpSvf__PLUS__uAgZw==&source=srp
PHP Developer,Go Viralll,Hyderabad/Secunderabad,few days ago,2024-02-19,"security compliance  ,  css  ,  html5  ,  php developer  ,  sql  ,  html  ,  mysql  ,  problem solving  ,  javascript  ,  nosql  ,  infrastructure  ,  php",3 - 4 yrs,"Duties and Responsibilities To perform a mix of maintenance ,  enhancements ,  and new development as requiredTo be able to work in a data analyst role and with business intel...",https://www.timesjobs.com/job-detail/php-developer-go-viralll-hyderabad-secunderabad-3-to-4-yrs-jobid-rlosNgZu__SLASH__ENzpSvf__PLUS__uAgZw==&source=srp
"Advertising Manager , Assistant Director , Brand Manager","Rohit Singh
     (More Jobs)",(More Jobs),few days ago,2024-02-19,"Direct Marketing Analyst  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager  ,  Direct Marketing Intern",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/advertising-manager-assistant-director-brand-manager-agriculture-company-meerut-moradabad-muzaffarnagar-saharanpur-varanasi-banaras-6-to-11-yrs-jobid-jHHkg6brNqZzpSvf__PLUS__uAgZw==&source=srp
FullStack Developer,College dunia web pvt ltd,Gurgaon,few days ago,2024-02-19,"css  ,  database  ,  html  ,  mysql  ,  mongodb  ,  python  ,  javascript  ,  infrastructure",1 - 5 yrs,"ABOUT YOUR NEW COMPANY!!Collegedunia is India's Largest College Discovery Platform and Personal Admission assistant. We are an education portal ,  matching students with the b...",https://www.timesjobs.com/job-detail/fullstack-developer-college-dunia-web-pvt-ltd-gurgaon-1-to-5-yrs-jobid-cCs4yKec__SLASH__89zpSvf__PLUS__uAgZw==&source=srp
"Account Specialist , Brand Strategist , Marketing Specialist","Rohit Singh
     (More Jobs)",(More Jobs),few days ago,2024-02-19,"Direct Marketing Analyst  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager  ,  Direct Marketing Intern",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/account-specialist-brand-strategist-marketing-specialist-agriculture-company-6-to-11-yrs-jobid-JCktENOcjH9zpSvf__PLUS__uAgZw==&source=srp
"Business Reporter , Account Specialist , Brand Strategist","Rohit Singh
     (More Jobs)",(More Jobs),few days ago,2024-02-19,"Direct Marketing Analyst  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager  ,  Direct Marketing Intern",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/business-reporter-account-specialist-brand-strategist-agriculture-company-6-to-11-yrs-jobid-hj7bv__PLUS__imJaFzpSvf__PLUS__uAgZw==&source=srp
"Senior Sales Representative , Client Advisor , Account specialist","Rohit Singh
     (More Jobs)",(More Jobs),a month ago,2024-02-19,"Marketing Specialist  ,  Product Manager  ,  Marketing Analyst  ,  Advertising Coordinator  ,  Direct Marketing   Intern  ,  Direct Marketing Analyst  ,  usiness Development Manager",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/senior-sales-representative-client-advisor-account-specialist-agriculture-company-wankaner-ambala-bhiwani-chandigarh-faridabad-6-to-11-yrs-jobid-Jox2XmLYomhzpSvf__PLUS__uAgZw==&source=srp
"Marketing Assistant , Product Manager , Account specialist","Rohit Singh
     (More Jobs)",(More Jobs),a month ago,2024-02-19,"Direct Marketing Analyst  ,  usiness Development Manager  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/marketing-assistant-product-manager-account-specialist-agriculture-company-bhiwandi-bhusawal-buldhana-chandrapur-dhule-6-to-11-yrs-jobid-aHYV__SLASH__xahvkZzpSvf__PLUS__uAgZw==&source=srp
"Advertising Manager , Assistant Director , Brand Manager","Rohit Singh
     (More Jobs)",(More Jobs),few days ago,2024-02-19,"Direct Marketing Analyst  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager  ,  Direct Marketing Intern",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/advertising-manager-assistant-director-brand-manager-agriculture-company-ghaziabad-gorakhpur-kanpur-lucknow-mathura-6-to-11-yrs-jobid-ydYeZzWVNV1zpSvf__PLUS__uAgZw==&source=srp
"Account Specialist , Brand Strategist , Marketing Specialist","Rohit Singh
     (More Jobs)",(More Jobs),few days ago,2024-02-19,"Direct Marketing Analyst  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager  ,  Direct Marketing Intern",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/account-specialist-brand-strategist-marketing-specialist-agriculture-company-6-to-11-yrs-jobid-taSUOL1lXWhzpSvf__PLUS__uAgZw==&source=srp
"Business Reporter , Account Specialist , Brand Strategist","Rohit Singh
     (More Jobs)",(More Jobs),few days ago,2024-02-19,"Direct Marketing Analyst  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager  ,  Direct Marketing Intern",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/business-reporter-account-specialist-brand-strategist-agriculture-company-6-to-11-yrs-jobid-jwNDA8rh0gtzpSvf__PLUS__uAgZw==&source=srp
"Senior Sales Representative , Client Advisor , Account specialist","Rohit Singh
     (More Jobs)",(More Jobs),a month ago,2024-02-19,"Marketing Specialist  ,  Product Manager  ,  Marketing Analyst  ,  Advertising Coordinator  ,  Direct Marketing   Intern  ,  Direct Marketing Analyst  ,  usiness Development Manager",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/senior-sales-representative-client-advisor-account-specialist-agriculture-company-surat-surendranagar-vadodara-valsad-vapi-veraval-6-to-11-yrs-jobid-y7To15RRfLtzpSvf__PLUS__uAgZw==&source=srp
Data Scientist,"Phoenix Global Resettlement Services Pvt Ltd
     (More Jobs)",(More Jobs),a month ago,2024-02-19,"Analytical studies  ,  sparkSQL  ,  Data scientist  ,  Artificial Intelligence",3 - 8 yrs,"Position name - Data scientistExperience range - 3 to 15 yrsLocation - BangaloreJob description - Formulates and leads guided ,  multifaceted analytic studies against large vo...",https://www.timesjobs.com/job-detail/data-scientist-phoenix-global-resettlement-services-pvt-ltd-bengaluru-bangalore-3-to-8-yrs-jobid-yXAF9dtpY0pzpSvf__PLUS__uAgZw==&source=srp
"Marketing Assistant , Product Manager , Account specialist","Rohit Singh
     (More Jobs)",(More Jobs),a month ago,2024-02-19,"Direct Marketing Analyst  ,  usiness Development Manager  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/marketing-assistant-product-manager-account-specialist-agriculture-company-ujjain-ahmednagar-akola-amravati-aurangabad-6-to-11-yrs-jobid-Sb3EPJ2EAONzpSvf__PLUS__uAgZw==&source=srp
"Advertising Manager , Assistant Director , Brand Manager","Rohit Singh
     (More Jobs)",(More Jobs),few days ago,2024-02-19,"Direct Marketing Analyst  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager  ,  Direct Marketing Intern",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/advertising-manager-assistant-director-brand-manager-agriculture-company-agra-aligarh-allahabad-bareilly-faizabad-6-to-11-yrs-jobid-ZPoKiHjZK19zpSvf__PLUS__uAgZw==&source=srp
"Account Specialist , Brand Strategist , Marketing Specialist","Rohit Singh
     (More Jobs)",(More Jobs),few days ago,2024-02-19,"Direct Marketing Analyst  ,  Marketing Research Lead  ,  Marketing Director  ,  Sales Engineer  ,  Business Development Representative  ,  Brand Manager  ,  Direct Marketing Intern",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/account-specialist-brand-strategist-marketing-specialist-agriculture-company-6-to-11-yrs-jobid-__PLUS__bXmYf25W2hzpSvf__PLUS__uAgZw==&source=srp
"Senior Sales Representative , Client Advisor , Account specialist","Rohit Singh
     (More Jobs)",(More Jobs),a month ago,2024-02-19,"Marketing Specialist  ,  Product Manager  ,  Marketing Analyst  ,  Advertising Coordinator  ,  Direct Marketing   Intern  ,  Direct Marketing Analyst  ,  usiness Development Manager",6 - 11 yrs,"JOB OPPORTUNITY!Candidates applying must have a valid international passport.JOBS AVAILABLE:Marketing Coordinator ,  Marketing Assistant ,  Marketing Promotions Specialist ,  ...",https://www.timesjobs.com/job-detail/senior-sales-representative-client-advisor-account-specialist-agriculture-company-navsari-palanpur-patan-porbandar-rajkot-6-to-11-yrs-jobid-FEpnmexnCJ5zpSvf__PLUS__uAgZw==&source=srp
